271223,MT,Q,76.00,79.80,76.00,79.80,79.80,0.00,489,1538000,119539500.00,
281223,MT,Q,79.60,79.80,75.81,75.81,75.81,79.80,119,260000,19999920.00,
291223,MT,Q,72.05,78.76,72.02,73.91,73.85,75.81,183,446000,33014700.00,
010124,MT,Q,76.70,76.80,71.00,74.18,73.00,73.91,56,146000,10804640.00,
020124,MT,Q,75.00,75.90,72.55,73.46,73.30,74.18,48,114000,8409000.00,
030124,MT,Q,73.99,74.00,72.05,73.40,73.40,73.46,37,164000,12003560.00,
040124,MT,Q,75.39,77.07,72.10,77.07,77.07,73.40,84,216000,16498080.00,
050124,MT,Q,79.00,80.92,75.55,78.89,78.76,77.07,142,308000,24528460.00,
080124,MT,Q,78.89,78.89,76.25,76.93,77.30,78.89,33,68000,5252560.00,
090124,MT,Q,78.15,80.77,78.15,80.77,80.77,76.93,62,168000,13498500.00,
100124,M ,Q,87.40,96.92,87.00,89.48,90.00,80.77,215,470000,43366680.00,
110124,M ,Q,93.00,93.95,85.65,87.42,87.00,89.48,62,130000,11657720.00,
120124,M ,Q,85.50,92.23,84.15,91.14,91.00,87.42,89,186000,16648760.00,
150124,M ,Q,92.00,92.00,86.00,88.77,89.15,91.14,50,104000,9244720.00,
160124,M ,Q,89.15,89.15,84.05,85.50,85.50,88.77,44,122000,10475500.00,
170124,M ,Q,83.50,84.50,83.05,83.91,83.70,85.50,15,36000,3016300.00,
180124,M ,Q,86.90,91.50,85.60,91.18,91.40,83.91,54,112000,10006520.00,
190124,M ,Q,91.40,91.40,89.00,90.02,90.02,91.18,25,78000,7045340.00,
200124,M ,Q,89.90,89.90,85.71,86.79,85.71,90.02,15,30000,2632320.00,
230124,M ,Q,86.70,86.70,79.20,80.15,80.20,86.79,36,76000,6285480.00,
240124,M ,Q,80.30,80.30,75.00,78.74,78.76,80.15,69,156000,12263140.00,
250124,M ,Q,84.30,84.30,76.05,76.92,78.00,78.74,42,102000,8017340.00,
290124,M ,Q,83.70,83.70,75.10,76.43,76.30,76.92,55,128000,9817980.00,
300124,M ,Q,78.00,80.50,76.00,77.95,78.00,76.43,43,92000,7146280.00,
310124,M ,Q,78.00,81.00,76.70,77.37,77.05,77.95,30,60000,4671880.00,
010224,M ,Q,77.10,78.00,75.86,76.02,76.00,77.37,12,24000,1842720.00,
020224,M ,Q,77.55,77.65,75.10,75.78,75.55,76.02,37,90000,6819000.00,
050224,M ,Q,74.26,76.00,74.00,74.58,74.80,75.78,16,32000,2389380.00,
060224,M ,Q,73.00,74.00,72.83,73.80,73.80,74.58,25,54000,3954200.00,
070224,M ,Q,72.70,74.99,72.29,74.99,74.99,73.80,20,40000,2923380.00,
080224,M ,Q,72.60,75.00,72.00,74.54,75.00,74.99,22,46000,3360780.00,
090224,M ,Q,77.80,77.80,71.00,74.15,74.15,74.54,21,42000,3076440.00,
120224,M ,Q,72.05,72.05,71.02,71.06,71.10,74.15,14,28000,1997760.00,
130224,M ,Q,71.00,71.00,70.12,70.26,70.26,71.06,15,34000,2392800.00,
140224,M ,Q,71.00,71.90,70.10,71.45,71.00,70.26,12,24000,1694700.00,
150224,M ,Q,71.99,73.00,71.99,73.00,73.00,71.45,17,36000,2604780.00,
160224,M ,Q,72.00,75.98,72.00,75.05,74.30,73.00,20,42000,3130740.00,
190224,M ,Q,76.00,76.00,71.11,72.82,73.14,75.05,12,24000,1756000.00,
200224,M ,Q,73.14,73.25,72.00,72.73,73.25,72.82,15,32000,2327480.00,
210224,M ,Q,72.50,73.50,72.50,72.50,72.50,72.73,14,28000,2033800.00,
220224,M ,Q,72.05,73.00,72.00,72.00,72.00,72.50,9,18000,1298100.00,
230224,M ,Q,74.45,74.95,72.71,72.90,72.90,72.00,18,38000,2809980.00,
260224,M ,Q,75.99,75.99,71.50,71.80,72.00,72.90,13,26000,1883140.00,
270224,M ,Q,71.50,72.05,71.50,72.01,72.00,71.80,10,24000,1722120.00,
280224,M ,Q,73.00,73.00,70.11,70.32,70.11,72.01,18,56000,4013280.00,
290224,M ,Q,71.00,71.00,70.10,70.10,70.10,70.32,27,70000,4925100.00,
010324,M ,Q,70.50,71.50,70.50,71.20,71.20,70.10,11,58000,4126920.00,
040324,M ,Q,70.50,70.50,70.10,70.21,70.12,71.20,9,22000,1546180.00,
050324,M ,Q,70.20,70.80,70.10,70.10,70.10,70.21,16,32000,2260200.00,
060324,M ,Q,70.10,70.10,70.10,70.10,70.10,70.10,36,74000,5187400.00,
070324,M ,Q,70.10,71.00,70.10,71.00,71.00,70.10,8,16000,1127000.00,
110324,M ,Q,70.10,71.50,70.10,70.15,70.15,71.00,9,20000,1408700.00,
120324,M ,Q,70.01,70.25,70.01,70.16,70.06,70.15,33,96000,6725400.00,
130324,M ,Q,71.00,71.00,70.00,70.19,70.00,70.16,76,256000,17927520.00,
140324,M ,Q,69.01,69.01,67.00,67.00,67.00,70.19,20,200000,13548440.00,
150324,M ,Q,65.00,65.05,62.90,65.05,65.05,67.00,10,24000,1541120.00,
180324,M ,Q,64.10,65.05,63.31,65.00,65.00,65.05,12,28000,1796500.00,
190324,M ,Q,62.20,62.51,60.00,62.00,62.20,65.00,25,98000,6069540.00,
200324,M ,Q,60.60,61.25,60.60,61.02,61.00,62.00,13,44000,2687100.00,
210324,M ,Q,52.01,63.00,52.01,58.87,58.35,61.02,27,76000,4598500.00,
220324,M ,Q,58.00,58.00,52.60,53.84,54.24,58.87,74,162000,8752720.00,
260324,M ,Q,56.45,56.45,51.50,52.21,52.21,53.84,49,200000,10606220.00,
270324,M ,Q,52.50,53.20,46.25,50.34,53.00,52.21,114,376000,18501240.00,
280324,M ,Q,51.00,51.00,49.00,49.69,49.00,50.34,34,84000,4185900.00,
010424,M ,Q,52.80,54.87,51.00,54.87,54.87,49.69,30,64000,3387860.00,
020424,M ,Q,57.40,58.00,56.90,57.55,57.55,54.87,8,16000,917520.00,
030424,M ,Q,61.90,61.90,58.99,61.37,61.49,57.55,28,96000,5863000.00,
040424,M ,Q,58.90,58.90,54.80,55.31,55.02,61.37,45,110000,6094200.00,
050424,M ,Q,56.50,60.00,56.50,59.00,59.00,55.31,21,46000,2672140.00,
080424,M ,Q,60.90,60.90,60.90,60.90,60.90,59.00,1,2000,121800.00,
090424,M ,Q,60.00,60.40,58.10,58.10,58.10,60.90,6,12000,709820.00,
100424,M ,Q,57.00,58.97,56.00,58.95,58.95,58.10,5,10000,575840.00,
