020123,B ,Q,10.95,11.11,10.61,10.86,10.89,10.69,80,34911,380032.00,
030123,B ,Q,10.95,11.07,10.80,10.89,10.93,10.86,131,18792,204259.00,
040123,B ,Q,11.20,11.20,10.65,10.79,10.79,10.89,194,49571,534556.00,
050123,B ,Q,11.02,11.02,10.65,10.72,10.82,10.79,102,18173,194354.00,
060123,B ,Q,10.94,10.94,10.61,10.77,10.77,10.72,207,19530,208534.00,
090123,B ,Q,10.77,10.89,10.50,10.59,10.65,10.77,257,58901,625088.00,
100123,B ,Q,10.85,10.85,10.40,10.54,10.46,10.59,54,11788,124282.00,
110123,B ,Q,10.40,10.69,10.40,10.62,10.66,10.54,255,53832,568202.00,
120123,B ,Q,10.95,10.95,10.40,10.59,10.60,10.62,167,22414,238749.00,
130123,B ,Q,10.70,10.80,10.51,10.57,10.69,10.59,204,44556,476716.00,
160123,B ,Q,10.99,10.99,10.61,10.67,10.67,10.57,88,11000,117766.00,
170123,B ,Q,10.90,10.90,10.41,10.55,10.55,10.67,159,21097,223993.00,
180123,B ,Q,10.76,10.76,10.46,10.50,10.50,10.55,179,28305,299354.00,
190123,B ,Q,10.75,10.75,10.41,10.42,10.41,10.50,145,20845,218055.00,
200123,B ,Q,10.64,10.64,10.31,10.39,10.39,10.42,196,11956,124342.00,
230123,B ,Q,10.55,10.55,10.11,10.23,10.24,10.39,265,31134,319210.00,
240123,B ,Q,10.20,10.35,10.15,10.19,10.35,10.23,173,16771,171197.00,
250123,B ,Q,10.20,10.34,10.10,10.15,10.30,10.19,205,59731,605533.00,
270123,B ,Q,10.30,10.30,9.96,10.01,10.01,10.15,259,36695,368376.00,
300123,B ,Q,10.25,10.25,10.00,10.05,10.05,10.01,113,21037,212532.00,
310123,B ,Q,9.81,10.44,9.81,10.16,10.29,10.05,154,17375,175162.00,
010223,B ,Q,10.29,10.29,10.02,10.08,10.08,10.16,137,30202,305173.00,
020223,B ,Q,10.25,10.25,9.85,9.90,10.04,10.08,347,33485,333182.00,
030223,B ,Q,10.10,10.10,9.80,9.87,9.85,9.90,218,21343,210750.00,
060223,B ,Q,9.95,9.95,9.75,9.92,9.82,9.87,200,15291,150576.00,
070223,B ,Q,9.80,9.90,9.56,9.77,9.79,9.92,306,54234,529155.00,
080223,B ,Q,9.56,9.92,9.56,9.62,9.60,9.77,279,36840,356795.00,
090223,B ,Q,9.60,9.74,9.41,9.49,9.49,9.62,333,148152,1409708.00,
100223,B ,Q,9.45,9.50,9.20,9.22,9.22,9.49,382,53554,497976.00,
130223,B ,Q,9.50,9.50,8.80,8.84,8.84,9.22,220,55819,504759.00,
140223,B ,Q,9.00,9.00,8.22,8.32,8.44,8.84,551,104075,886628.00,
150223,B ,Q,8.70,9.20,8.44,9.05,9.05,8.32,296,80733,726093.00,
160223,B ,Q,9.00,9.44,9.00,9.32,9.38,9.05,221,31367,290754.00,
170223,B ,Q,9.12,9.52,9.02,9.06,9.14,9.32,242,26236,242146.00,
200223,B ,Q,9.05,9.34,8.95,9.02,9.00,9.06,192,25566,230501.00,
210223,B ,Q,9.25,9.25,9.00,9.02,9.00,9.02,98,13901,125469.00,
220223,B ,Q,9.90,9.90,8.62,8.89,8.99,9.02,258,37181,328903.00,
230223,B ,Q,8.85,9.00,8.41,8.68,8.68,8.89,157,18329,159395.00,
240223,B ,Q,10.14,10.14,8.73,8.88,8.88,8.68,217,21171,187269.00,
270223,B ,Q,9.00,9.00,8.48,8.64,8.64,8.88,286,40101,346589.00,
280223,B ,Q,9.54,9.54,8.51,8.75,8.80,8.64,126,14429,125907.00,
010323,B ,Q,8.60,9.02,8.51,8.79,8.90,8.75,185,18213,159887.00,
020323,B ,Q,8.90,8.98,8.76,8.88,8.88,8.79,78,2561,22753.00,
030323,B ,Q,8.65,9.24,8.65,9.14,9.09,8.88,168,30424,276300.00,
060323,B ,Q,8.95,9.24,8.90,9.12,9.19,9.14,230,41970,379251.00,
080323,B ,Q,8.90,9.15,8.81,8.94,9.00,9.12,106,18838,168404.00,
090323,B ,Q,9.00,9.00,8.90,8.98,9.00,8.94,24,5991,53473.00,
100323,B ,Q,8.78,8.99,8.78,8.84,8.90,8.98,164,15630,138624.00,
130323,B ,Q,8.81,8.99,8.65,8.69,8.79,8.84,210,41803,365814.00,
140323,B ,Q,8.55,8.58,8.40,8.43,8.41,8.69,113,18570,156863.00,
150323,B ,Q,8.36,8.64,8.23,8.47,8.46,8.43,281,8423,71831.00,
160323,B ,Q,8.47,8.66,8.20,8.28,8.28,8.47,210,27345,228731.00,
170323,B ,Q,8.62,8.62,8.26,8.30,8.30,8.28,112,22484,187061.00,
200323,B ,Q,8.30,8.30,7.51,7.86,7.81,8.30,457,93162,735393.00,
210323,B ,Q,8.00,8.14,7.70,7.87,7.90,7.86,259,54486,430781.00,
220323,B ,Q,8.00,8.00,7.71,7.84,7.85,7.87,192,21792,171284.00,
230323,B ,Q,7.70,8.20,7.40,7.66,7.65,7.84,331,126492,979602.00,
240323,B ,Q,7.56,7.84,7.40,7.76,7.83,7.66,192,80215,615653.00,
270323,B ,Q,7.41,7.68,7.41,7.59,7.57,7.76,201,78341,590956.00,
280323,B ,Q,7.90,7.90,7.25,7.28,7.28,7.59,229,48077,353164.00,
290323,B ,Q,7.15,7.35,7.00,7.19,7.06,7.28,213,63805,456150.00,
