020123,X ,Q,51.85,55.90,51.00,55.85,55.90,50.85,36,5035,272075.00,
030123,X ,Q,57.55,61.40,52.35,61.40,61.40,55.85,60,6489,383010.00,
040123,X ,Q,67.00,67.50,56.45,59.95,62.85,61.40,151,20675,1313967.00,
050123,X ,Q,59.85,64.00,57.05,58.00,58.00,59.95,39,2832,171704.00,
060123,X ,Q,55.50,58.80,53.65,54.70,54.70,58.00,36,1669,93256.00,
090123,X ,Q,53.90,54.10,50.00,51.50,51.30,54.70,38,3354,175858.00,
100123,X ,Q,48.65,53.85,48.65,53.35,53.35,51.50,30,46408,2492530.00,
110123,X ,Q,57.80,57.80,48.25,48.85,49.00,53.35,76,12712,637686.00,
120123,X ,Q,47.60,52.15,47.60,51.70,51.70,48.85,23,956,49016.00,
130123,X ,Q,53.95,54.85,50.10,52.60,52.60,51.70,28,4626,244525.00,
160123,X ,Q,55.30,55.30,53.95,54.20,54.25,52.60,14,346,18828.00,
170123,X ,Q,56.85,57.30,51.40,52.70,51.90,54.20,31,4324,236335.00,
180123,X ,Q,54.95,54.95,50.50,51.00,50.75,52.70,23,891,46392.00,
190123,X ,Q,51.00,53.85,48.00,49.15,49.15,51.00,40,7421,360339.00,
200123,X ,Q,47.45,51.50,46.55,50.20,50.40,49.15,26,479,23705.00,
230123,X ,Q,50.00,52.50,48.30,49.50,49.25,50.20,31,2267,116124.00,
240123,X ,Q,48.00,49.95,46.00,46.95,46.05,49.50,46,3708,174704.00,
250123,X ,Q,50.65,50.65,44.50,47.40,47.40,46.95,35,2904,135729.00,
270123,X ,Q,49.45,49.45,44.25,44.75,45.65,47.40,51,4697,213639.00,
300123,X ,Q,44.75,45.00,43.50,44.00,44.00,44.75,29,5377,236390.00,
310123,X ,Q,48.15,48.15,42.50,43.95,43.95,44.00,26,2406,106923.00,
010223,X ,Q,43.95,47.00,43.95,44.35,43.95,43.95,18,2267,101364.00,
020223,X ,Q,44.00,47.00,43.95,44.15,46.40,44.35,22,2649,119424.00,
030223,X ,Q,44.20,45.75,39.75,40.35,40.35,44.15,60,14194,579268.00,
060223,X ,Q,40.00,43.00,40.00,40.85,40.75,40.35,38,3548,146822.00,
070223,X ,Q,40.00,41.70,38.90,41.00,41.00,40.85,47,4464,180548.00,
080223,X ,Q,40.25,41.00,40.25,40.45,40.50,41.00,11,1617,65422.00,
