020123,X ,Q,8.64,8.64,8.08,8.26,8.20,8.49,34,1448,12213.00,
030123,X ,Q,8.25,8.63,8.25,8.50,8.50,8.26,17,878,7516.00,
040123,X ,Q,8.62,8.63,8.15,8.19,8.19,8.50,28,6943,58303.00,
050123,X ,Q,8.15,8.59,8.15,8.50,8.50,8.19,27,6893,58235.00,
060123,X ,Q,8.80,8.80,8.23,8.53,8.53,8.50,27,4922,41516.00,
090123,X ,Q,8.95,8.95,8.31,8.63,8.50,8.53,47,5155,44844.00,
100123,X ,Q,8.50,8.70,8.30,8.37,8.37,8.63,23,4713,40279.00,
110123,X ,Q,8.39,8.75,8.23,8.63,8.63,8.37,27,3072,25900.00,
120123,X ,Q,8.70,8.95,8.20,8.25,8.20,8.63,42,12991,110936.00,
130123,X ,Q,8.66,8.66,7.90,8.48,8.06,8.25,34,2648,21863.00,
160123,X ,Q,8.65,8.65,8.25,8.27,8.47,8.48,20,633,5317.00,
170123,X ,Q,8.45,8.50,8.01,8.22,8.36,8.27,51,7842,65704.00,
180123,X ,Q,8.49,8.49,7.81,8.03,8.03,8.22,45,7244,58833.00,
190123,X ,Q,8.39,8.43,8.03,8.43,8.43,8.03,33,3140,26239.00,
200123,X ,Q,8.79,8.79,8.01,8.55,8.55,8.43,31,2097,17126.00,
230123,X ,Q,8.89,8.89,8.20,8.26,8.26,8.55,33,2630,21870.00,
240123,X ,Q,8.26,8.59,8.18,8.25,8.25,8.26,19,1525,12654.00,
250123,X ,Q,8.59,8.64,8.21,8.25,8.25,8.25,21,2658,22100.00,
270123,X ,Q,8.45,8.45,7.85,7.85,7.85,8.25,28,2546,20576.00,
300123,X ,Q,8.24,8.24,7.52,7.53,7.53,7.85,15,511,4018.00,
310123,X ,Q,7.70,7.70,7.70,7.70,7.70,7.53,2,7,53.00,
010223,X ,Q,7.70,8.08,7.55,8.08,8.08,7.70,18,1281,10342.00,
020223,X ,Q,8.48,8.48,7.90,7.93,7.93,8.08,22,2465,20447.00,
030223,X ,Q,8.30,8.30,7.55,7.81,7.61,7.93,31,3295,25293.00,
060223,X ,Q,8.19,8.19,7.57,7.60,7.60,7.81,35,2530,20163.00,
070223,X ,Q,7.60,8.19,7.60,7.86,8.15,7.60,34,3848,30827.00,
080223,X ,Q,8.15,8.19,7.51,8.10,8.10,7.86,21,1897,14905.00,
090223,X ,Q,8.10,8.30,7.53,7.61,7.61,8.10,28,4642,37501.00,
100223,X ,Q,7.29,8.35,7.06,7.36,7.36,7.61,47,10289,77875.00,
130223,X ,Q,7.55,7.93,7.11,7.80,7.11,7.36,57,1906,14680.00,
140223,X ,Q,7.80,7.80,7.18,7.21,7.21,7.80,31,2931,21600.00,
