020123,X ,Q,11.72,12.30,11.51,12.29,12.29,11.96,65,7890,94139.00,
030123,X ,Q,11.81,12.30,11.76,12.18,12.28,12.29,69,10958,131778.00,
040123,X ,Q,12.28,12.35,11.58,11.64,11.58,12.18,78,15754,184663.00,
050123,X ,Q,11.90,12.20,11.57,12.15,12.15,11.64,86,23171,277315.00,
060123,X ,Q,12.70,12.70,11.64,11.77,11.75,12.15,69,22885,270254.00,
090123,X ,Q,11.75,12.20,11.70,11.83,11.83,11.77,66,19186,228621.00,
100123,X ,Q,11.60,12.13,11.56,11.58,11.56,11.83,38,4322,50532.00,
110123,X ,Q,11.85,12.05,11.43,11.79,11.79,11.58,42,14361,169280.00,
120123,X ,Q,11.30,12.17,11.30,11.65,11.89,11.79,61,12873,151857.00,
130123,X ,Q,11.91,12.00,11.30,11.80,11.80,11.65,67,17159,201128.00,
160123,X ,Q,12.00,12.10,11.55,11.64,11.75,11.80,76,22026,258447.00,
170123,X ,Q,11.65,12.22,11.52,12.04,12.22,11.64,87,33801,400046.00,
180123,X ,Q,12.30,12.64,12.09,12.56,12.56,12.04,85,34583,432422.00,
190123,X ,Q,13.16,13.16,12.23,12.85,13.05,12.56,76,18040,230033.00,
200123,X ,Q,13.00,13.00,12.50,12.68,12.80,12.85,53,8508,108831.00,
230123,X ,Q,13.29,13.29,12.05,12.08,12.23,12.68,78,16533,202233.00,
240123,X ,Q,12.48,12.48,11.48,11.50,11.50,12.08,85,18391,213783.00,
250123,X ,Q,11.70,11.70,11.00,11.02,11.02,11.50,81,13687,151796.00,
270123,X ,Q,11.40,11.40,10.80,11.19,11.19,11.02,52,8360,92696.00,
300123,X ,Q,11.39,11.39,10.86,11.15,11.15,11.19,39,7176,78759.00,
310123,X ,Q,10.66,11.50,10.66,11.28,11.28,11.15,57,6357,70508.00,
010223,X ,Q,11.05,11.39,10.81,10.84,10.81,11.28,59,8819,97674.00,
020223,X ,Q,11.10,11.20,10.70,10.71,10.89,10.84,58,9939,108022.00,
030223,X ,Q,10.89,10.89,10.18,10.45,10.60,10.71,62,12570,131252.00,
060223,X ,Q,10.84,10.97,10.33,10.87,10.87,10.45,35,6064,65070.00,
070223,X ,Q,10.65,11.79,10.50,11.16,10.80,10.87,40,3196,35720.00,
080223,X ,Q,10.80,11.70,10.80,10.99,10.85,11.16,59,10685,120637.00,
090223,X ,Q,11.49,11.50,11.00,11.20,11.36,10.99,31,10037,112903.00,
100223,X ,Q,11.45,11.45,10.71,11.29,11.29,11.20,22,2876,32106.00,
130223,X ,Q,11.20,11.64,10.71,10.91,11.20,11.29,33,8444,93030.00,
140223,X ,Q,10.82,11.39,10.62,11.16,11.20,10.91,28,5965,66584.00,
150223,X ,Q,10.25,10.64,10.05,10.07,10.24,11.16,149,53622,549433.00,
