020123,X ,Q,71.75,71.80,70.05,71.80,71.80,69.55,13,1264,90536.00,
030123,X ,Q,71.80,72.00,70.90,71.95,72.00,71.80,23,5330,378544.00,
040123,X ,Q,70.05,73.60,69.75,70.50,71.00,71.95,12,42,2973.00,
050123,X ,Q,71.10,71.10,69.85,71.00,70.05,70.50,14,645,45495.00,
060123,X ,Q,71.95,71.95,70.50,71.75,70.50,71.00,5,121,8559.00,
090123,X ,Q,70.55,71.00,69.50,69.60,69.60,71.75,16,2990,211476.00,
100123,X ,Q,71.80,71.80,68.80,69.80,69.10,69.60,22,1584,111074.00,
110123,X ,Q,71.50,71.50,69.00,70.05,71.00,69.80,22,887,62579.00,
120123,X ,Q,69.05,70.70,69.05,70.55,70.55,70.05,11,336,23593.00,
130123,X ,Q,69.45,70.00,69.45,69.70,69.70,70.55,4,415,28919.00,
160123,X ,Q,69.10,70.45,69.10,70.40,70.40,69.70,4,468,32948.00,
170123,X ,Q,71.85,71.85,69.15,69.80,69.75,70.40,16,1628,115055.00,
180123,X ,Q,70.70,71.45,69.20,69.60,69.60,69.80,28,2849,198354.00,
190123,X ,Q,70.60,70.60,68.25,68.90,68.90,69.60,23,861,59437.00,
200123,X ,Q,71.65,72.90,69.15,69.90,69.90,68.90,34,8830,633038.00,
230123,X ,Q,70.10,71.95,69.90,70.90,69.90,69.90,11,101,7155.00,
240123,X ,Q,70.70,70.70,68.95,69.10,69.00,70.90,19,1806,124868.00,
250123,X ,Q,70.00,70.20,68.50,70.20,70.20,69.10,3,100,6942.00,
270123,X ,Q,68.80,68.80,68.80,68.80,68.80,70.20,2,51,3508.00,
300123,X ,Q,70.80,70.80,68.80,68.80,68.80,68.80,6,218,15065.00,
310123,X ,Q,68.05,68.05,68.05,68.05,68.05,68.80,4,100,6805.00,
010223,X ,Q,68.15,70.65,68.00,69.90,69.90,68.05,18,317,21893.00,
020223,X ,Q,71.00,71.00,68.15,69.00,69.00,69.90,8,207,14280.00,
030223,X ,Q,69.00,69.00,69.00,69.00,69.00,69.00,4,515,35535.00,
060223,X ,Q,69.00,69.00,68.50,68.50,68.50,69.00,11,176,12084.00,
070223,X ,Q,68.70,70.50,67.50,70.50,70.50,68.50,10,680,46616.00,
080223,X ,Q,70.50,70.50,67.85,70.40,70.40,70.50,6,148,10318.00,
090223,X ,Q,70.35,70.35,69.00,69.00,69.00,70.40,4,205,14417.00,
100223,X ,Q,66.35,71.50,64.70,66.40,66.40,69.00,49,2589,171714.00,
130223,X ,Q,68.20,68.20,64.70,65.00,65.00,66.40,10,472,30874.00,
140223,X ,Q,65.00,67.75,63.90,63.90,63.90,65.00,18,544,35087.00,
150223,X ,Q,64.10,66.15,64.10,66.15,66.15,63.90,8,208,13548.00,
160223,X ,Q,64.20,65.00,62.65,63.40,63.40,66.15,18,491,31351.00,
170223,X ,Q,65.45,65.45,62.25,64.00,64.00,63.40,14,485,30791.00,
200223,X ,Q,63.70,65.80,62.10,63.60,64.70,64.00,20,1128,70670.00,
210223,X ,Q,64.20,64.20,61.60,64.10,64.10,63.60,15,698,44454.00,
230223,X ,Q,62.05,64.65,61.30,63.95,64.65,64.10,9,222,13940.00,
240223,X ,Q,65.40,65.40,63.35,63.85,63.70,63.95,17,1337,85881.00,
270223,X ,Q,61.35,61.40,61.25,61.35,61.35,63.85,8,429,26320.00,
280223,X ,Q,61.25,63.95,61.25,63.95,63.95,61.35,3,125,7710.00,
010323,X ,Q,63.95,65.00,61.32,64.48,64.50,63.95,12,867,54388.00,
020323,X ,Q,66.95,67.00,61.90,64.99,64.99,64.48,7,152,9506.00,
030323,X ,Q,62.01,64.70,62.01,64.17,64.17,64.99,15,1480,92942.00,
060323,X ,Q,64.05,65.10,63.11,63.46,63.13,64.17,16,539,34449.00,
