020123,X ,Q,48.25,52.25,48.00,52.25,52.25,50.70,17,1411,71727.00,
030123,X ,Q,55.00,55.00,52.50,54.80,54.80,52.25,11,299,15713.00,
040123,X ,Q,52.50,57.00,52.00,52.20,53.80,54.80,30,909,48289.00,
050123,X ,Q,56.95,56.95,50.00,51.35,52.95,52.20,26,675,35298.00,
060123,X ,Q,52.00,52.00,50.00,50.00,50.00,51.35,9,335,17061.00,
090123,X ,Q,52.00,52.95,50.10,50.15,50.15,50.00,4,311,16199.00,
100123,X ,Q,54.00,54.00,49.00,49.10,49.10,50.15,5,122,6109.00,
110123,X ,Q,50.00,52.00,50.00,50.00,50.00,49.10,5,242,12180.00,
120123,X ,Q,50.00,51.00,50.00,51.00,51.00,50.00,4,153,7799.00,
130123,X ,Q,55.00,55.00,51.00,52.90,52.90,51.00,5,203,10362.00,
160123,X ,Q,49.00,52.00,49.00,50.00,50.00,52.90,17,1038,52012.00,
170123,X ,Q,50.00,52.00,48.00,51.40,52.00,50.00,8,358,18248.00,
180123,X ,Q,47.00,52.00,47.00,52.00,52.00,51.40,8,241,12217.00,
190123,X ,Q,49.00,49.00,47.50,47.85,47.65,52.00,5,30,1434.00,
200123,X ,Q,52.60,52.60,48.00,49.35,48.00,47.85,13,338,17032.00,
230123,X ,Q,50.00,50.00,50.00,50.00,50.00,49.35,1,1,50.00,
240123,X ,Q,49.00,50.00,49.00,49.30,50.00,50.00,8,10,493.00,
250123,X ,Q,49.05,52.90,48.00,48.00,48.00,49.30,5,605,29669.00,
270123,X ,Q,52.50,52.50,49.10,49.10,49.10,48.00,7,28,1442.00,
300123,X ,Q,50.00,50.00,50.00,50.00,50.00,49.10,1,90,4500.00,
310123,X ,Q,50.00,53.00,50.00,53.00,53.00,50.00,2,101,5053.00,
010223,X ,Q,53.00,53.00,50.00,50.00,50.00,53.00,7,157,7953.00,
020223,X ,Q,48.00,53.00,45.35,52.30,52.30,50.00,11,356,17211.00,
030223,X ,Q,52.00,52.00,50.00,50.00,50.00,52.30,3,350,18000.00,
070223,X ,Q,49.95,52.00,49.00,52.00,52.00,50.00,4,294,14598.00,
080223,X ,Q,50.00,50.00,49.00,49.00,49.00,52.00,4,262,12940.00,
090223,X ,Q,53.85,53.85,50.00,50.80,51.00,49.00,7,167,8456.00,
100223,X ,Q,51.00,51.00,51.00,51.00,51.00,50.80,2,77,3927.00,
130223,X ,Q,52.05,52.05,50.00,50.00,50.00,51.00,2,53,2656.00,
140223,X ,Q,49.50,49.50,49.00,49.00,49.00,50.00,2,200,9850.00,
170223,X ,Q,48.00,52.00,46.35,47.50,47.10,49.00,14,1786,86959.00,
200223,X ,Q,50.00,51.80,45.25,51.25,51.80,47.50,11,228,11358.00,
210223,X ,Q,49.00,49.00,47.00,47.50,47.00,51.25,6,143,6942.00,
220223,X ,Q,51.75,51.75,51.70,51.75,51.70,47.50,3,3,155.00,
230223,X ,Q,47.00,48.10,46.70,47.00,47.00,51.75,6,480,22647.00,
240223,X ,Q,49.00,50.95,45.00,50.95,50.95,47.00,7,420,19362.00,
270223,X ,Q,47.25,48.00,46.00,46.00,46.00,50.95,6,242,11367.00,
010323,X ,Q,46.00,47.00,45.00,45.04,45.00,46.00,14,665,30093.00,
020323,X ,Q,48.00,48.88,46.00,48.88,48.88,45.04,4,29,1405.00,
030323,X ,Q,48.88,48.88,48.00,48.00,48.00,48.88,3,120,5777.00,
080323,X ,Q,45.01,46.50,44.02,44.61,44.02,48.00,5,86,3870.00,
090323,X ,Q,44.52,48.95,44.50,47.23,48.95,44.61,20,1009,46186.00,
100323,X ,Q,51.75,51.75,48.00,48.00,48.00,47.23,4,105,5155.00,
130323,X ,Q,44.00,50.80,44.00,50.77,50.77,48.00,5,105,5326.00,
140323,X ,Q,47.00,49.09,45.70,45.82,47.94,50.77,21,706,32485.00,
150323,X ,Q,46.00,47.94,44.00,45.00,45.00,45.82,13,356,16135.00,
160323,X ,Q,45.00,45.00,42.75,42.75,42.75,45.00,14,572,25075.00,
170323,X ,Q,43.15,44.00,42.50,42.50,42.50,42.75,12,451,19322.00,
200323,X ,Q,44.50,44.50,42.00,43.00,43.00,42.50,4,202,8587.00,
210323,X ,Q,43.10,43.10,39.05,39.11,39.11,43.00,19,2063,81525.00,
220323,X ,Q,42.98,42.98,38.75,40.03,40.00,39.11,16,824,33695.00,
230323,X ,Q,41.00,41.95,40.00,40.03,40.00,40.03,9,256,10519.00,
240323,X ,Q,39.05,40.97,38.00,38.87,38.00,40.03,12,340,13417.00,
