060323,MT,Q,28.40,28.40,26.98,26.98,26.98,0.00,258,3480000,94185000.00,
080323,MT,Q,25.64,25.64,25.64,25.64,25.64,26.98,3,20000,512800.00,
100323,MT,Q,24.36,24.36,24.36,24.36,24.36,25.64,2,8000,194880.00,
130323,MT,Q,23.15,23.15,23.15,23.15,23.15,24.36,2,8000,185200.00,
140323,MT,Q,22.00,22.00,22.00,22.00,22.00,23.15,36,300000,6600000.00,
150323,MT,Q,20.90,20.90,20.90,20.90,20.90,22.00,3,12000,250800.00,
170323,MT,Q,19.86,19.86,19.86,19.86,19.86,20.90,3,24000,476640.00,
200323,MT,Q,18.87,18.87,18.87,18.87,18.87,19.86,1,4000,75480.00,
210323,M ,Q,15.10,16.00,15.10,15.10,15.10,18.87,132,1012000,15308600.00,
220323,M ,Q,14.05,16.01,12.08,12.08,12.08,15.10,97,456000,6043680.00,
230323,M ,Q,10.88,10.88,10.88,10.88,10.88,12.08,9,36000,391680.00,
240323,M ,Q,9.80,9.80,9.80,9.80,9.80,10.88,18,80000,784000.00,
270323,M ,Q,8.83,8.83,8.82,8.82,8.82,9.80,6,28000,247000.00,
280323,M ,Q,8.38,8.38,8.38,8.38,8.38,8.82,6,52000,435760.00,
290323,M ,Q,7.97,7.97,7.97,7.97,7.97,8.38,146,2512000,20020640.00,
310323,M ,Q,7.58,7.58,7.58,7.58,7.58,7.97,24,124000,939920.00,
030423,M ,Q,7.21,7.21,7.21,7.21,7.21,7.58,6,24000,173040.00,
050423,M ,Q,6.85,7.57,6.85,7.14,7.14,7.21,602,3392000,24071040.00,
060423,M ,Q,7.32,7.49,7.32,7.49,7.49,7.14,25,104000,775200.00,
100423,M ,Q,7.86,7.86,7.86,7.86,7.86,7.49,2,12000,94320.00,
110423,M ,Q,8.25,8.25,8.25,8.25,8.25,7.86,2,8000,66000.00,
120423,M ,Q,8.66,8.66,7.84,7.84,7.84,8.25,129,744000,6168920.00,
130423,M ,Q,7.45,8.09,7.45,7.48,7.45,7.84,94,484000,3661160.00,
170423,M ,Q,7.50,7.58,7.11,7.29,7.29,7.48,42,188000,1362800.00,
180423,M ,Q,7.11,7.65,7.11,7.65,7.65,7.29,45,188000,1403920.00,
190423,M ,Q,8.03,8.03,8.00,8.03,8.03,7.65,15,68000,545880.00,
200423,M ,Q,8.43,8.43,8.42,8.43,8.43,8.03,30,148000,1247600.00,
210423,M ,Q,8.60,8.85,8.05,8.09,8.05,8.43,69,284000,2425360.00,
240423,M ,Q,8.02,8.02,7.69,7.82,7.82,8.09,32,128000,996440.00,
250423,M ,Q,7.60,7.81,7.43,7.43,7.43,7.82,26,112000,842240.00,
260423,M ,Q,7.38,7.56,7.19,7.34,7.34,7.43,29,116000,856320.00,
270423,M ,Q,7.60,7.70,7.60,7.70,7.70,7.34,11,44000,336960.00,
280423,M ,Q,8.08,8.08,7.83,8.08,8.08,7.70,28,112000,902000.00,
020523,M ,Q,8.42,8.43,8.10,8.16,8.10,8.08,20,80000,663440.00,
030523,M ,Q,7.95,8.37,7.90,8.29,8.37,8.16,4,16000,129680.00,
040523,M ,Q,8.35,8.50,8.01,8.45,8.35,8.29,14,56000,465800.00,
050523,M ,Q,8.15,8.35,8.08,8.10,8.08,8.45,10,40000,325520.00,
080523,M ,Q,8.08,8.33,8.08,8.33,8.33,8.10,7,28000,231680.00,
090523,M ,Q,8.05,8.17,8.05,8.12,8.11,8.33,8,32000,259200.00,
100523,M ,Q,8.17,8.17,7.88,8.12,8.12,8.12,11,48000,386160.00,
110523,M ,Q,8.00,8.38,8.00,8.28,8.28,8.12,8,32000,262680.00,
120523,M ,Q,8.30,8.40,8.04,8.23,8.23,8.28,19,76000,623800.00,
150523,M ,Q,8.52,8.52,8.00,8.15,8.15,8.23,10,56000,461360.00,
160523,M ,Q,8.47,8.47,8.15,8.17,8.17,8.15,14,56000,467240.00,
170523,M ,Q,8.18,8.50,8.18,8.25,8.22,8.17,12,48000,399120.00,
180523,M ,Q,8.22,8.66,8.22,8.66,8.66,8.25,24,96000,815200.00,
190523,M ,Q,9.02,9.09,9.02,9.09,9.09,8.66,8,32000,290480.00,
220523,M ,Q,9.54,9.54,9.54,9.54,9.54,9.09,4,16000,152640.00,
230523,M ,Q,10.01,10.01,10.01,10.01,10.01,9.54,5,28000,280280.00,
240523,M ,Q,10.51,10.51,9.51,9.51,9.51,10.01,91,396000,3921240.00,
250523,M ,Q,9.04,9.40,9.04,9.12,9.27,9.51,23,104000,945840.00,
260523,M ,Q,9.12,9.57,9.05,9.54,9.57,9.12,26,104000,979320.00,
290523,M ,Q,10.01,10.01,9.56,10.00,10.00,9.54,55,260000,2597120.00,
300523,M ,Q,10.49,10.50,10.30,10.44,10.33,10.00,28,112000,1172200.00,
