020123,X ,Q,507.00,518.00,497.00,503.65,503.65,500.35,290,12467,6353479.00,
030123,X ,Q,503.65,505.00,487.60,490.70,495.00,503.65,348,7172,3544087.00,
040123,X ,Q,485.50,500.00,485.50,497.10,497.10,490.70,280,10640,5257395.00,
050123,X ,Q,497.10,499.95,481.30,491.80,491.80,497.10,188,3142,1540171.00,
060123,X ,Q,498.90,498.90,480.60,487.50,487.50,491.80,370,8726,4240075.00,
090123,X ,Q,487.60,501.00,487.60,492.90,492.05,487.50,218,3861,1910938.00,
100123,X ,Q,502.50,502.50,475.00,479.10,479.10,492.90,298,6917,3341052.00,
110123,X ,Q,484.00,489.80,470.00,481.80,483.00,479.10,280,8647,4140839.00,
120123,X ,Q,488.95,490.00,476.10,484.90,484.85,481.80,129,2867,1388189.00,
130123,X ,Q,489.00,497.85,476.05,495.55,496.10,484.90,298,11666,5696703.00,
160123,X ,Q,495.55,513.95,495.00,495.40,495.40,495.55,353,20208,10141187.00,
170123,X ,Q,500.00,500.00,485.15,491.50,491.50,495.40,229,33982,16618813.00,
180123,X ,Q,499.70,499.70,482.25,483.00,483.00,491.50,199,11795,5744512.00,
190123,X ,Q,492.50,492.50,475.00,486.85,486.00,483.00,187,5081,2456918.00,
200123,X ,Q,489.80,489.80,478.40,481.70,481.00,486.85,138,4458,2151522.00,
230123,X ,Q,472.00,490.00,472.00,478.50,477.60,481.70,227,6936,3335736.00,
240123,X ,Q,489.95,493.30,476.00,479.65,479.65,478.50,225,9215,4438333.00,
250123,X ,Q,471.00,484.00,471.00,477.35,479.60,479.65,155,4084,1946121.00,
270123,X ,Q,475.00,501.20,475.00,495.40,495.40,477.35,1254,82136,40789691.00,
300123,X ,Q,495.40,504.85,485.65,494.10,494.10,495.40,318,17742,8740420.00,
310123,X ,Q,501.10,501.10,485.05,494.35,495.00,494.10,342,21626,10675021.00,
010223,X ,Q,499.95,504.95,470.00,476.05,476.05,494.35,625,77201,37511918.00,
020223,X ,Q,476.10,492.90,476.10,490.00,492.50,476.05,218,11710,5706601.00,
030223,X ,Q,499.00,499.00,480.00,491.05,491.05,490.00,284,21027,10205934.00,
060223,X ,Q,498.50,499.00,480.30,496.65,498.00,491.05,255,12624,6240676.00,
070223,X ,Q,499.95,510.00,489.10,499.70,499.70,496.65,425,28509,14215845.00,
080223,X ,Q,499.25,508.00,492.00,505.55,505.55,499.70,271,13948,7013524.00,
090223,X ,Q,503.95,515.00,496.50,511.75,511.75,505.55,438,19831,10089787.00,
100223,X ,Q,515.00,549.00,515.00,545.55,545.55,511.75,1197,66041,35211374.00,
130223,X ,Q,553.95,581.90,551.00,576.45,576.45,545.55,1317,93102,53118723.00,
140223,X ,Q,630.00,630.00,591.00,596.15,596.15,576.45,1555,92031,56053150.00,
150223,X ,Q,599.00,628.45,597.00,612.90,612.90,596.15,1335,79844,49179752.00,
160223,X ,Q,619.85,630.00,591.00,625.30,626.00,612.90,927,55825,34251680.00,
170223,X ,Q,627.00,649.70,625.00,639.70,639.70,625.30,944,45727,29186719.00,
200223,X ,Q,645.00,665.00,612.10,623.70,623.70,639.70,1299,69170,44806643.00,
210223,X ,Q,628.00,635.00,592.00,597.75,597.75,623.70,962,36065,21970652.00,
220223,X ,Q,591.55,613.90,588.05,601.60,601.60,597.75,527,27030,16240912.00,
230223,X ,Q,596.05,615.95,592.85,604.00,604.00,601.60,482,57706,35105133.00,
240223,X ,Q,600.00,610.00,592.00,598.60,598.60,604.00,418,38911,23373418.00,
270223,X ,Q,598.60,598.60,569.00,582.85,582.85,598.60,522,18043,10545106.00,
280223,X ,Q,592.00,614.95,583.00,604.65,604.65,582.85,362,13676,8240233.00,
010323,X ,Q,595.15,633.00,595.15,624.80,624.75,604.65,496,31600,19638150.00,
020323,X ,Q,624.75,630.00,615.05,625.75,625.75,624.80,413,24282,15144590.00,
030323,X ,Q,648.00,648.90,630.00,634.65,634.65,625.75,472,14274,9135028.00,
060323,X ,Q,658.95,658.95,611.40,630.15,630.15,634.65,500,15909,10060820.00,
080323,X ,Q,621.25,630.15,614.00,624.85,624.85,630.15,400,17796,11048379.00,
090323,X ,Q,622.00,647.70,622.00,628.70,628.70,624.85,361,17126,10909342.00,
100323,X ,Q,632.95,632.95,607.00,612.10,612.10,628.70,567,34627,21377166.00,
130323,X ,Q,602.05,623.90,602.05,613.70,613.70,612.10,411,26785,16502103.00,
140323,X ,Q,622.95,625.00,600.50,616.65,619.80,613.70,384,24433,15088461.00,
150323,X ,Q,632.20,636.95,625.00,630.60,630.60,616.65,447,27674,17444369.00,
160323,X ,Q,640.95,645.00,623.95,641.55,641.55,630.60,429,17433,11090115.00,
170323,X ,Q,650.00,692.95,650.00,686.45,686.45,641.55,1548,68791,46396108.00,
200323,X ,Q,700.00,727.00,680.10,724.10,724.10,686.45,2201,78523,55853150.00,
210323,X ,Q,744.75,754.45,730.05,751.25,751.25,724.10,1876,70863,52915353.00,
220323,X ,Q,755.00,769.95,721.00,758.90,761.00,751.25,1794,57866,43082532.00,
230323,X ,Q,768.75,793.45,762.00,786.60,786.60,758.90,1694,92839,72683043.00,
240323,X ,Q,813.95,824.00,743.00,766.60,766.60,786.60,2829,108814,86146050.00,
270323,X ,Q,766.60,777.70,725.15,761.45,761.45,766.60,1754,59140,44438749.00,
280323,X ,Q,788.70,788.70,750.00,758.00,758.00,761.45,1140,28562,21848647.00,
290323,X ,Q,768.95,779.75,750.00,771.65,771.65,758.00,917,26403,20308997.00,
310323,X ,Q,786.95,789.95,765.10,774.35,774.35,771.65,836,22613,17600700.00,
030423,X ,Q,789.00,805.00,775.00,792.90,792.90,774.35,1110,45764,36358193.00,
050423,X ,Q,807.75,815.00,793.00,801.05,801.05,792.90,1448,69568,56033358.00,
060423,X ,Q,809.70,824.80,803.10,817.35,817.35,801.05,1134,46039,37499562.00,
100423,X ,Q,828.00,897.00,828.00,888.80,888.80,817.35,2074,78437,68291383.00,
110423,X ,Q,909.80,945.00,880.70,928.15,928.15,888.80,2782,87418,80958548.00,
120423,X ,Q,948.00,968.95,900.05,936.10,934.90,928.15,2673,82857,77372207.00,
130423,X ,Q,948.95,948.95,900.00,907.45,907.45,936.10,1451,40015,36682403.00,
170423,X ,Q,890.05,907.45,872.05,890.95,890.95,907.45,1599,31138,27654006.00,
180423,X ,Q,890.00,890.00,860.00,871.40,871.40,890.95,1318,29377,25805038.00,
190423,X ,Q,867.00,941.00,867.00,909.25,920.00,871.40,2399,71618,65426024.00,
200423,X ,Q,944.90,944.90,914.10,928.30,931.50,909.25,1122,21108,19593597.00,
210423,X ,Q,939.95,939.95,900.00,911.25,911.25,928.30,1128,20851,19050756.00,
240423,X ,Q,911.25,934.25,911.25,917.00,917.00,911.25,627,16875,15580015.00,
250423,X ,Q,929.35,929.35,895.00,903.40,904.90,917.00,844,17177,15539912.00,
260423,X ,Q,908.00,915.90,894.00,901.90,904.80,903.40,458,9246,8350584.00,
270423,X ,Q,894.15,915.00,890.00,895.15,894.05,901.90,505,7566,6810865.00,
280423,X ,Q,907.65,907.65,878.00,887.15,887.15,895.15,776,15855,14081052.00,
020523,X ,Q,877.50,933.00,855.00,921.15,921.15,887.15,1845,63066,55454332.00,
030523,X ,Q,921.15,959.90,918.10,943.90,943.90,921.15,1384,43979,41595537.00,
040523,X ,Q,954.95,994.40,945.05,974.60,989.00,943.90,1116,56438,54512774.00,
050523,X ,Q,996.70,1008.00,989.05,1004.30,1006.85,974.60,1552,43807,43814028.00,
080523,X ,Q,1016.85,1022.00,890.00,978.30,978.30,1004.30,1449,32813,32437398.00,
090523,X ,Q,988.95,999.00,949.95,951.90,958.90,978.30,1286,30200,29207267.00,
100523,X ,Q,970.90,970.90,931.05,965.55,961.95,951.90,1057,23420,22246248.00,
110523,X ,Q,980.00,986.00,965.00,983.40,981.00,965.55,564,17544,17138590.00,
120523,X ,Q,988.00,988.00,970.00,976.45,980.00,983.40,443,12179,11916942.00,
150523,X ,Q,984.40,1007.70,982.00,989.40,989.40,976.45,634,27752,27562192.00,
160523,X ,Q,995.45,1007.00,995.20,997.55,995.20,989.40,494,14019,14036554.00,
170523,X ,Q,999.95,1010.00,981.00,984.30,981.10,997.55,598,16536,16407928.00,
180523,X ,Q,999.00,999.90,980.55,984.65,984.65,984.30,379,8627,8540292.00,
190523,X ,Q,982.60,996.95,982.20,987.80,987.80,984.65,468,11357,11241314.00,
220523,X ,Q,905.00,915.00,800.00,833.75,833.75,987.80,5000,159700,138266636.00,
230523,X ,Q,801.00,883.70,785.10,854.20,854.20,833.75,2629,71253,59713417.00,
240523,X ,Q,877.00,881.00,858.00,877.05,877.05,854.20,1035,51425,44929976.00,
250523,X ,Q,879.50,889.95,860.15,886.20,886.80,877.05,907,34776,30467452.00,
260523,X ,Q,890.95,895.00,875.20,877.80,885.00,886.20,790,25222,22209837.00,
290523,X ,Q,877.90,897.70,875.00,881.20,881.20,877.80,585,14454,12819125.00,
300523,X ,Q,890.00,890.00,859.00,861.60,861.60,881.20,637,36281,31610012.00,
310523,X ,Q,862.10,878.90,840.20,847.10,847.10,861.60,921,24485,20867449.00,
010623,X ,Q,860.95,872.20,827.50,836.35,836.35,847.10,1135,38587,32437149.00,
020623,X ,Q,836.25,926.50,820.10,906.20,911.00,836.35,1620,47845,41395059.00,
050623,X ,Q,929.70,962.50,900.00,956.90,956.90,906.20,1773,65383,62195063.00,
060623,X ,Q,969.30,1025.00,966.90,1021.55,1021.55,956.90,1996,73171,73254175.00,
070623,X ,Q,1039.70,1050.00,995.05,1007.65,1007.65,1021.55,1700,57124,58290191.00,
080623,X ,Q,1026.00,1034.95,1000.00,1009.25,1009.25,1007.65,961,33961,34285200.00,
090623,X ,Q,1009.00,1035.00,1002.00,1017.25,1020.00,1009.25,928,28090,28605770.00,
120623,B ,Q,1025.00,1030.00,996.55,1006.35,1006.35,1017.25,1291,28190,28395214.00,
130623,B ,Q,1018.70,1022.00,999.00,1002.20,1002.20,1006.35,1156,18888,19009266.00,
140623,B ,Q,1009.95,1014.00,965.20,989.70,989.90,1002.20,1392,16542,16409333.00,
150623,B ,Q,992.00,998.75,964.00,967.60,967.60,989.70,1609,30960,30328984.00,
160623,B ,Q,969.00,990.00,969.00,981.35,980.00,967.60,937,16466,16166446.00,
