020123,XT,Q,47.90,47.90,44.65,45.95,45.95,46.95,18,679,30705.00,
030123,XT,Q,45.95,46.00,45.95,46.00,46.00,45.95,7,807,37114.00,
040123,XT,Q,45.95,45.95,43.70,45.95,45.95,46.00,9,258,11328.00,
050123,XT,Q,45.80,45.85,43.75,45.25,45.25,45.95,12,1332,60397.00,
060123,XT,Q,45.00,45.00,43.00,44.95,44.95,45.25,11,336,14674.00,
090123,XT,Q,43.70,43.70,42.75,42.80,43.50,44.95,27,2042,87446.00,
100123,XT,Q,43.70,44.90,40.80,44.05,44.05,42.80,31,5333,237271.00,
110123,XT,Q,45.75,45.95,43.00,43.25,45.70,44.05,12,321,14273.00,
120123,XT,Q,45.00,45.00,41.15,41.45,42.85,43.25,26,834,34630.00,
130123,XT,Q,42.50,42.50,41.90,42.50,42.50,41.45,12,710,29954.00,
160123,XT,Q,44.50,44.50,43.65,44.00,44.00,42.50,14,616,27098.00,
170123,XT,Q,44.00,44.90,42.10,44.85,44.85,44.00,18,2174,92722.00,
180123,XT,Q,42.80,46.90,42.80,45.55,45.55,44.85,23,747,32283.00,
190123,XT,Q,45.55,47.80,43.50,45.10,45.55,45.55,45,3375,157337.00,
200123,XT,Q,45.55,45.55,43.25,45.50,45.50,45.10,17,1147,51741.00,
230123,XT,Q,47.00,47.00,44.00,45.50,46.50,45.50,16,387,17552.00,
240123,XT,Q,46.50,47.00,43.25,46.95,46.95,45.50,19,1103,49188.00,
250123,XT,Q,46.75,48.75,44.65,47.00,47.50,46.95,59,7293,342343.00,
270123,XT,Q,47.00,49.35,44.70,48.65,48.00,47.00,93,15948,761181.00,
300123,XT,Q,49.90,51.05,48.50,51.00,51.00,48.65,158,30152,1525419.00,
310123,XT,Q,53.00,53.55,52.30,53.50,53.05,51.00,71,12148,648572.00,
010223,XT,Q,55.45,55.45,50.85,50.85,50.85,53.50,43,7894,403250.00,
020223,XT,Q,48.35,53.00,48.35,50.75,50.85,50.85,51,6605,321704.00,
030223,XT,Q,48.40,52.25,48.25,48.25,48.25,50.75,36,5004,241783.00,
060223,XT,Q,49.25,49.25,46.00,48.05,49.20,48.25,29,2062,98117.00,
070223,XT,Q,49.95,49.95,45.90,46.45,48.50,48.05,34,1924,91315.00,
080223,XT,Q,48.65,48.65,45.05,47.80,47.80,46.45,22,2028,94279.00,
090223,XT,Q,49.80,49.80,45.75,46.10,48.45,47.80,29,2165,100520.00,
100223,XT,Q,48.00,48.00,44.30,47.85,47.85,46.10,22,1985,90681.00,
130223,XT,Q,47.45,48.00,45.50,45.60,47.75,47.85,22,1175,54622.00,
140223,XT,Q,47.70,47.70,43.70,44.20,47.00,45.60,28,1606,73238.00,
150223,XT,Q,46.40,46.40,42.10,45.95,45.95,44.20,28,1850,84015.00,
160223,XT,Q,48.00,48.00,43.75,46.50,46.50,45.95,38,3651,166844.00,
170223,XT,Q,47.80,47.80,44.60,46.00,46.00,46.50,19,612,28512.00,
200223,XT,Q,46.95,46.95,43.75,43.75,43.75,46.00,18,1659,73071.00,
210223,XT,Q,45.80,45.80,41.60,44.00,44.00,43.75,42,3425,144556.00,
220223,XT,Q,42.00,43.90,41.80,42.20,42.20,44.00,22,2027,84873.00,
230223,XT,Q,41.00,43.90,40.10,40.65,41.00,42.20,23,1512,60790.00,
240223,XT,Q,38.85,41.45,38.85,38.95,41.45,40.65,10,466,18138.00,
270223,XT,Q,37.15,39.20,37.10,37.15,37.10,38.95,45,6093,226912.00,
280223,XT,Q,37.90,37.90,37.05,37.05,37.05,37.15,15,772,28631.00,
010323,XT,Q,38.30,38.90,36.80,38.30,38.30,37.05,17,2090,79960.00,
020323,XT,Q,39.00,39.00,38.70,39.00,39.00,38.30,10,2467,95500.00,
030323,XT,Q,39.00,39.95,39.00,39.75,39.75,39.00,10,1131,44120.00,
060323,XT,Q,40.74,40.74,37.77,38.25,38.25,39.75,28,1666,64249.00,
080323,XT,Q,38.25,40.10,36.35,38.07,38.07,38.25,20,2336,88623.00,
090323,XT,Q,38.07,38.45,37.01,37.99,37.99,38.07,13,225,8504.00,
100323,XT,Q,38.50,38.75,37.00,38.00,38.00,37.99,23,5328,199144.00,
130323,XT,Q,38.49,38.75,36.90,38.25,38.25,38.00,20,13619,510092.00,
140323,XT,Q,38.70,40.15,37.70,39.90,39.90,38.25,9,709,27732.00,
150323,XT,Q,40.00,40.05,37.91,39.75,39.95,39.90,30,11514,452998.00,
160323,XT,Q,39.88,40.49,38.91,40.38,40.40,39.75,26,15699,627700.00,
170323,XT,Q,40.50,40.95,40.00,40.72,40.95,40.38,11,715,28834.00,
200323,XT,Q,40.60,40.65,38.69,40.55,40.55,40.72,15,1434,57451.00,
210323,XT,Q,38.56,40.40,38.53,39.21,40.23,40.55,18,3629,139856.00,
220323,XT,Q,41.15,41.15,37.35,40.04,40.49,39.21,7,171,6664.00,
230323,XT,Q,39.19,40.00,38.25,38.79,38.50,40.04,8,606,23734.00,
240323,XT,Q,40.70,40.70,36.86,40.40,40.40,38.79,17,9242,342459.00,
270323,XT,Q,38.38,39.40,38.38,39.40,39.40,40.40,17,4660,178858.00,
